mpnn,bb,seq,count,B1,B2,B3
v8,31,19,3,2,1,0
v8,31,20,1,1,0,0
v8,31,21,2,2,0,0
v8,31,22,0,0,0,0
v8,31,23,0,0,0,0
v8,31,24,2,2,0,0
v8,32,0,0,0,0,0
v8,32,1,5,3,2,0
v8,32,2,5,3,2,0
v8,32,3,6,4,2,0
v8,32,4,5,3,2,0
v8,32,5,5,3,2,0
v8,32,6,4,2,2,0
v8,32,7,5,3,2,0
v8,32,8,4,2,2,0
v8,32,9,2,2,0,0
v8,32,10,6,4,2,0
v8,32,11,6,4,2,0
v8,32,12,5,3,2,0
v8,32,13,6,4,2,0
v8,32,14,3,1,2,0
v8,32,15,5,3,2,0
v8,32,16,5,3,2,0
v8,32,17,5,3,2,0
v8,32,18,5,3,2,0
v8,32,19,4,2,2,0
v8,32,20,5,3,2,0
v8,32,21,6,4,2,0
v8,32,22,5,3,2,0
v8,32,23,4,2,2,0
v8,32,24,5,3,2,0
v8,33,0,5,3,2,0
v8,33,1,4,2,2,0
v8,33,2,3,1,2,0
v8,33,3,0,0,0,0
v8,33,4,0,0,0,0
v8,33,5,2,1,1,0
v8,33,6,1,0,1,0
v8,33,7,6,4,2,0
v8,33,8,3,1,2,0
v8,33,9,0,0,0,0
v8,33,10,0,0,0,0
v8,33,11,4,2,2,0
v8,33,12,1,1,0,0
v8,33,13,1,1,0,0
v8,33,14,0,0,0,0
v8,33,15,4,2,2,0
v8,33,16,0,0,0,0
v8,33,17,0,0,0,0
v8,33,18,5,3,2,0
v8,33,19,2,1,1,0
v8,33,20,4,2,2,0
v8,33,21,3,1,2,0
v8,33,22,1,0,0,1
v8,33,23,0,0,0,0
v8,33,24,2,2,0,0
v8,34,0,5,3,2,0
v8,34,1,6,4,2,0
v8,34,2,5,3,2,0
v8,34,3,7,5,2,0
v8,34,4,0,0,0,0
v8,34,5,0,0,0,0
v8,34,6,4,2,2,0
v8,34,7,5,3,2,0
v8,34,8,4,2,2,0
v8,34,9,5,3,2,0
v8,34,10,0,0,0,0
v8,34,11,4,2,2,0
v8,34,12,1,1,0,0
v8,34,13,5,3,2,0
v8,34,14,5,3,2,0
v8,34,15,4,2,2,0
v8,34,16,4,2,2,0
v8,34,17,5,3,2,0
v8,34,18,0,0,0,0
v8,34,19,4,2,2,0
v8,34,20,0,0,0,0
v8,34,21,4,2,2,0
v8,34,22,5,3,2,0
v8,34,23,0,0,0,0
v8,34,24,5,3,2,0
v8,35,0,5,3,2,0
v8,35,1,6,4,2,0
v8,35,2,4,2,2,0
v8,35,3,4,2,2,0
v8,35,4,5,3,2,0
v8,35,5,5,3,2,0
v8,35,6,6,4,2,0
v8,35,7,4,2,2,0
v8,35,8,4,2,2,0
v8,35,9,5,3,2,0
v8,35,10,6,4,2,0
v8,35,11,4,2,2,0
v8,35,12,3,1,2,0
v8,35,13,6,4,2,0
v8,35,14,5,3,2,0
v8,35,15,4,2,2,0
v8,35,16,4,2,2,0
v8,35,17,5,3,2,0
v8,35,18,3,1,2,0
v8,35,19,5,3,2,0
v8,35,20,4,2,2,0
v8,35,21,6,4,2,0
v8,35,22,5,3,2,0
v8,35,23,5,3,2,0
v8,35,24,5,3,2,0
v8,36,0,1,0,1,0
v8,36,1,1,0,1,0
v8,36,2,0,0,0,0
v8,36,3,0,0,0,0
v8,36,4,5,3,2,0
v8,36,5,1,1,0,0
v8,36,6,1,0,0,1
v8,36,7,2,1,0,1
v8,36,8,1,1,0,0
v8,36,9,0,0,0,0
v8,36,10,2,0,2,0
v8,36,11,1,1,0,0
v8,36,12,2,2,0,0
v8,36,13,1,1,0,0
v8,36,14,2,0,2,0
v8,36,15,1,1,0,0
v8,36,16,0,0,0,0
v8,36,17,1,1,0,0
v8,36,18,1,0,0,1
v8,36,19,0,0,0,0
v8,36,20,2,1,1,0
v8,36,21,1,1,0,0
v8,36,22,2,1,1,0
v8,36,23,2,1,0,1
v8,36,24,0,0,0,0
v8,37,0,0,0,0,0
v8,37,1,0,0,0,0
v8,37,2,0,0,0,0
v8,37,3,0,0,0,0
v8,37,4,3,2,0,1
v8,37,5,0,0,0,0
v8,37,6,0,0,0,0
v8,37,7,0,0,0,0
v8,37,8,1,0,1,0
v8,37,9,3,3,0,0
v8,37,10,0,0,0,0
v8,37,11,1,1,0,0
v8,37,12,1,1,0,0
v8,37,13,1,1,0,0
v8,37,14,0,0,0,0
v8,37,15,1,1,0,0
v8,37,16,1,1,0,0
v8,37,17,0,0,0,0
v8,37,18,2,2,0,0
v8,37,19,0,0,0,0
v8,37,20,0,0,0,0
v8,37,21,2,1,1,0
v8,37,22,0,0,0,0
v8,37,23,0,0,0,0
v8,37,24,0,0,0,0
v8,38,0,1,0,1,0
v8,38,1,2,2,0,0
v8,38,2,2,1,1,0
v8,38,3,1,1,0,0
v8,38,4,3,1,2,0
v8,38,5,1,1,0,0
v8,38,6,5,4,1,0
v8,38,7,2,2,0,0
v8,38,8,0,0,0,0
v8,38,9,3,3,0,0
v8,38,10,0,0,0,0
v8,38,11,4,3,1,0
v8,38,12,2,0,2,0
v8,38,13,2,2,0,0
v8,38,14,5,4,1,0
v8,38,15,4,3,1,0
v8,38,16,5,3,2,0
v8,38,17,0,0,0,0
v8,38,18,6,4,2,0
v8,38,19,1,0,1,0
v8,38,20,0,0,0,0
v8,38,21,0,0,0,0
v8,38,22,1,1,0,0
v8,38,23,1,1,0,0
v8,38,24,1,1,0,0
v8,39,0,1,1,0,0
v8,39,1,0,0,0,0
v8,39,2,0,0,0,0
v8,39,3,0,0,0,0
v8,39,4,1,1,0,0
v8,39,5,0,0,0,0
v8,39,6,3,2,1,0
v8,39,7,0,0,0,0
v8,39,8,1,1,0,0
v8,39,9,0,0,0,0
v8,39,10,0,0,0,0
v8,39,11,0,0,0,0
v8,39,12,2,2,0,0
v8,39,13,1,1,0,0
v8,39,14,1,0,1,0
v8,39,15,0,0,0,0
v8,39,16,0,0,0,0
v8,39,17,4,2,2,0
v8,39,18,0,0,0,0
v8,39,19,0,0,0,0
v8,39,20,0,0,0,0
v8,39,21,0,0,0,0
v8,39,22,4,3,0,1
v8,39,23,1,1,0,0
v8,39,24,3,2,0,1
