mpnn,bb,seq,count,B1,B2,B3
v7,54,29,2,2,0,0
v7,55,0,3,1,2,0
v7,55,1,4,2,2,0
v7,55,2,2,0,2,0
v7,55,3,4,2,2,0
v7,55,4,5,1,3,1
v7,55,5,2,0,2,0
v7,55,6,3,1,2,0
v7,55,7,1,1,0,0
v7,55,8,2,0,2,0
v7,55,9,5,3,2,0
v7,55,10,4,2,2,0
v7,55,11,2,0,2,0
v7,55,12,3,1,2,0
v7,55,13,2,0,2,0
v7,55,14,4,2,2,0
v7,55,15,4,3,1,0
v7,55,16,1,0,1,0
v7,55,17,2,0,2,0
v7,55,18,4,2,2,0
v7,55,19,2,1,1,0
v7,55,20,2,1,1,0
v7,55,21,2,0,1,1
v7,55,22,2,0,2,0
v7,55,23,4,2,2,0
v7,55,24,2,1,1,0
v7,55,25,3,1,2,0
v7,55,26,2,1,1,0
v7,55,27,3,1,2,0
v7,55,28,2,0,2,0
v7,55,29,5,3,2,0
v7,56,0,2,2,0,0
v7,56,1,2,1,0,1
v7,56,2,3,2,1,0
v7,56,3,3,1,1,1
v7,56,4,5,3,2,0
v7,56,5,2,1,0,1
v7,56,6,3,1,2,0
v7,56,7,3,2,1,0
v7,56,8,4,2,2,0
v7,56,9,0,0,0,0
v7,56,10,5,3,0,2
v7,56,11,3,2,1,0
v7,56,12,3,2,1,0
v7,56,13,1,0,1,0
v7,56,14,2,1,1,0
v7,56,15,2,1,1,0
v7,56,16,3,0,2,1
v7,56,17,1,1,0,0
v7,56,18,3,2,1,0
v7,56,19,1,0,1,0
v7,56,20,2,1,1,0
v7,56,21,2,1,1,0
v7,56,22,3,3,0,0
v7,56,23,2,1,1,0
v7,56,24,3,2,1,0
v7,56,25,3,2,1,0
v7,56,26,1,0,1,0
v7,56,27,4,3,1,0
v7,56,28,2,1,1,0
v7,56,29,4,3,0,1
v7,57,0,0,0,0,0
v7,57,1,0,0,0,0
v7,57,2,1,1,0,0
v7,57,3,1,1,0,0
v7,57,4,1,1,0,0
v7,57,5,3,2,1,0
v7,57,6,0,0,0,0
v7,57,7,1,1,0,0
v7,57,8,0,0,0,0
v7,57,9,3,2,1,0
v7,57,10,5,3,2,0
v7,57,11,0,0,0,0
v7,57,12,1,1,0,0
v7,57,13,2,1,1,0
v7,57,14,1,1,0,0
v7,57,15,3,2,1,0
v7,57,16,0,0,0,0
v7,57,17,5,3,2,0
v7,57,18,1,1,0,0
v7,57,19,5,3,2,0
v7,57,20,0,0,0,0
v7,57,21,2,1,0,1
v7,57,22,0,0,0,0
v7,57,23,2,1,1,0
v7,57,24,3,1,2,0
v7,57,25,0,0,0,0
v7,57,26,3,2,1,0
v7,57,27,2,2,0,0
v7,57,28,1,1,0,0
v7,57,29,1,0,1,0
