mpnn,bb,seq,count,B1,B2,B3
v3,71,3,2,0,2,0
v3,71,4,0,0,0,0
v3,71,5,2,1,0,1
v3,71,6,1,0,0,1
v3,71,7,0,0,0,0
v3,71,8,0,0,0,0
v3,71,9,0,0,0,0
v3,72,0,2,2,0,0
v3,72,1,0,0,0,0
v3,72,2,0,0,0,0
v3,72,3,0,0,0,0
v3,72,4,0,0,0,0
v3,72,5,0,0,0,0
v3,72,6,1,0,1,0
v3,72,7,0,0,0,0
v3,72,8,0,0,0,0
v3,72,9,0,0,0,0
v3,73,0,0,0,0,0
v3,73,1,0,0,0,0
v3,73,2,3,3,0,0
v3,73,3,1,0,1,0
v3,73,4,0,0,0,0
v3,73,5,0,0,0,0
v3,73,6,0,0,0,0
v3,73,7,0,0,0,0
v3,73,8,2,1,1,0
v3,73,9,1,0,1,0
v3,74,0,1,1,0,0
v3,74,1,0,0,0,0
v3,74,2,3,2,1,0
v3,74,3,0,0,0,0
v3,74,4,0,0,0,0
v3,74,5,0,0,0,0
v3,74,6,1,1,0,0
v3,74,7,0,0,0,0
v3,74,8,1,1,0,0
v3,74,9,0,0,0,0
v3,75,0,0,0,0,0
v3,75,1,1,0,1,0
v3,75,2,0,0,0,0
v3,75,3,0,0,0,0
v3,75,4,1,1,0,0
v3,75,5,1,1,0,0
v3,75,6,1,1,0,0
v3,75,7,1,0,1,0
v3,75,8,0,0,0,0
v3,75,9,4,3,1,0
v3,76,0,2,1,0,1
v3,76,1,0,0,0,0
v3,76,2,1,0,1,0
v3,76,3,0,0,0,0
v3,76,4,0,0,0,0
v3,76,5,2,2,0,0
v3,76,6,0,0,0,0
v3,76,7,0,0,0,0
v3,76,8,2,1,1,0
v3,76,9,1,1,0,0
v3,77,0,3,0,1,2
v3,77,1,2,2,0,0
v3,77,2,4,3,0,1
v3,77,3,1,0,0,1
v3,77,4,1,1,0,0
v3,77,5,1,1,0,0
v3,77,6,1,0,0,1
v3,77,7,3,0,1,2
v3,77,8,0,0,0,0
v3,77,9,0,0,0,0
v3,78,0,2,0,1,1
v3,78,1,0,0,0,0
v3,78,2,1,0,1,0
v3,78,3,3,1,2,0
v3,78,4,2,1,0,1
v3,78,5,0,0,0,0
v3,78,6,1,0,1,0
v3,78,7,2,0,2,0
v3,78,8,1,0,0,1
v3,78,9,0,0,0,0
v3,79,0,0,0,0,0
v3,79,1,0,0,0,0
v3,79,2,0,0,0,0
v3,79,3,0,0,0,0
v3,79,4,0,0,0,0
v3,79,5,0,0,0,0
v3,79,6,0,0,0,0
v3,79,7,0,0,0,0
v3,79,8,0,0,0,0
v3,79,9,0,0,0,0
v3,80,0,2,2,0,0
v3,80,1,0,0,0,0
v3,80,2,0,0,0,0
v3,80,3,0,0,0,0
v3,80,4,0,0,0,0
v3,80,5,1,0,1,0
v3,80,6,1,1,0,0
v3,80,7,0,0,0,0
v3,80,8,1,1,0,0
v3,80,9,0,0,0,0
v3,81,0,0,0,0,0
v3,81,1,1,0,0,1
v3,81,2,1,1,0,0
v3,81,3,0,0,0,0
v3,81,4,1,1,0,0
v3,81,5,1,0,0,1
v3,81,6,1,0,1,0
v3,81,7,4,4,0,0
v3,81,8,2,2,0,0
v3,81,9,3,2,1,0
v3,82,0,0,0,0,0
v3,82,1,0,0,0,0
v3,82,2,0,0,0,0
v3,82,3,3,2,0,1
v3,82,4,0,0,0,0
v3,82,5,0,0,0,0
v3,82,6,0,0,0,0
v3,82,7,0,0,0,0
v3,82,8,0,0,0,0
v3,82,9,2,1,0,1
v3,83,0,2,1,0,1
v3,83,1,1,1,0,0
v3,83,2,2,1,1,0
v3,83,3,2,0,2,0
v3,83,4,1,1,0,0
v3,83,5,0,0,0,0
v3,83,6,2,0,2,0
v3,83,7,1,0,0,1
v3,83,8,0,0,0,0
v3,83,9,0,0,0,0
v3,84,0,0,0,0,0
v3,84,1,1,0,0,1
v3,84,2,1,1,0,0
v3,84,3,1,1,0,0
v3,84,4,1,1,0,0
v3,84,5,2,1,1,0
v3,84,6,1,0,0,1
v3,84,7,2,1,1,0
v3,84,8,0,0,0,0
v3,84,9,1,0,0,1
v3,85,0,1,0,1,0
v3,85,1,0,0,0,0
v3,85,2,2,1,1,0
v3,85,3,2,0,2,0
v3,85,4,2,1,0,1
v3,85,5,1,1,0,0
v3,85,6,2,0,1,1
v3,85,7,1,1,0,0
v3,85,8,2,0,2,0
v3,85,9,1,0,1,0
v3,86,0,2,1,0,1
v3,86,1,1,1,0,0
v3,86,2,1,0,0,1
v3,86,3,0,0,0,0
v3,86,4,0,0,0,0
v3,86,5,1,0,1,0
v3,86,6,2,1,0,1
v3,86,7,1,0,1,0
v3,86,8,0,0,0,0
v3,86,9,0,0,0,0
v3,87,0,0,0,0,0
v3,87,1,0,0,0,0
v3,87,2,1,0,1,0
v3,87,3,0,0,0,0
v3,87,4,0,0,0,0
v3,87,5,2,1,1,0
v3,87,6,0,0,0,0
v3,87,7,0,0,0,0
v3,87,8,0,0,0,0
v3,87,9,1,0,1,0
v3,88,0,2,2,0,0
v3,88,1,4,3,1,0
v3,88,2,1,1,0,0
v3,88,3,0,0,0,0
v3,88,4,2,1,1,0
v3,88,5,1,1,0,0
v3,88,6,2,1,1,0
v3,88,7,0,0,0,0
v3,88,8,1,1,0,0
v3,88,9,0,0,0,0
v3,89,0,0,0,0,0
v3,89,1,3,2,0,1
v3,89,2,1,1,0,0
v3,89,3,3,1,1,1
v3,89,4,0,0,0,0
v3,89,5,2,1,0,1
v3,89,6,0,0,0,0
v3,89,7,0,0,0,0
v3,89,8,1,0,1,0
v3,89,9,0,0,0,0
v3,90,0,3,2,1,0
v3,90,1,2,2,0,0
v3,90,2,0,0,0,0
v3,90,3,0,0,0,0
v3,90,4,0,0,0,0
v3,90,5,2,2,0,0
v3,90,6,2,1,0,1
v3,90,7,0,0,0,0
v3,90,8,0,0,0,0
v3,90,9,0,0,0,0
v3,91,0,0,0,0,0
v3,91,1,5,5,0,0
v3,91,2,1,0,1,0
v3,91,3,0,0,0,0
v3,91,4,2,2,0,0
v3,91,5,0,0,0,0
v3,91,6,1,1,0,0
v3,91,7,0,0,0,0
v3,91,8,1,1,0,0
v3,91,9,0,0,0,0
v3,92,0,0,0,0,0
v3,92,1,0,0,0,0
v3,92,2,0,0,0,0
v3,92,3,0,0,0,0
v3,92,4,1,1,0,0
v3,92,5,2,1,0,1
v3,92,6,0,0,0,0
v3,92,7,0,0,0,0
v3,92,8,2,2,0,0
v3,92,9,2,0,0,2
v3,93,0,1,1,0,0
v3,93,1,3,2,0,1
v3,93,2,2,0,2,0
v3,93,3,2,1,0,1
v3,93,4,1,1,0,0
v3,93,5,0,0,0,0
v3,93,6,1,0,0,1
v3,93,7,3,2,1,0
v3,93,8,0,0,0,0
v3,93,9,1,0,0,1
