mpnn,bb,seq,count,B1,B2,B3
v9,88,29,0,0,0,0
v9,89,0,2,1,0,1
v9,89,1,0,0,0,0
v9,89,2,2,2,0,0
v9,89,3,0,0,0,0
v9,89,4,0,0,0,0
v9,89,5,0,0,0,0
v9,89,6,0,0,0,0
v9,89,7,0,0,0,0
v9,89,8,3,1,2,0
v9,89,9,2,2,0,0
v9,89,10,2,2,0,0
v9,89,11,0,0,0,0
v9,89,12,1,1,0,0
v9,89,13,5,3,2,0
v9,89,14,1,0,1,0
v9,89,15,0,0,0,0
v9,89,16,0,0,0,0
v9,89,17,0,0,0,0
v9,89,18,1,1,0,0
v9,89,19,3,2,1,0
v9,89,20,3,1,2,0
v9,89,21,2,0,2,0
v9,89,22,5,3,2,0
v9,89,23,1,1,0,0
v9,89,24,1,1,0,0
v9,89,25,2,0,2,0
v9,89,26,2,2,0,0
v9,89,27,0,0,0,0
v9,89,28,4,3,1,0
v9,89,29,1,1,0,0
v9,90,0,1,0,0,1
v9,90,1,2,1,0,1
v9,90,2,0,0,0,0
v9,90,3,0,0,0,0
v9,90,4,4,3,1,0
v9,90,5,2,2,0,0
v9,90,6,1,1,0,0
v9,90,7,1,1,0,0
v9,90,8,2,1,1,0
v9,90,9,2,1,1,0
v9,90,10,0,0,0,0
v9,90,11,0,0,0,0
v9,90,12,0,0,0,0
v9,90,13,0,0,0,0
v9,90,14,0,0,0,0
v9,90,15,1,1,0,0
v9,90,16,1,1,0,0
v9,90,17,1,0,1,0
v9,90,18,2,2,0,0
v9,90,19,1,1,0,0
v9,90,20,0,0,0,0
v9,90,21,2,0,2,0
v9,90,22,0,0,0,0
v9,90,23,1,0,0,1
v9,90,24,0,0,0,0
v9,90,25,2,1,1,0
v9,90,26,2,2,0,0
v9,90,27,0,0,0,0
v9,90,28,3,3,0,0
v9,90,29,0,0,0,0
v9,91,0,3,2,1,0
v9,91,1,3,2,1,0
v9,91,2,2,1,1,0
v9,91,3,1,0,1,0
v9,91,4,2,0,2,0
v9,91,5,1,1,0,0
v9,91,6,4,2,2,0
v9,91,7,2,1,1,0
v9,91,8,3,1,2,0
v9,91,9,0,0,0,0
v9,91,10,3,1,2,0
v9,91,11,2,0,2,0
v9,91,12,0,0,0,0
v9,91,13,6,4,2,0
v9,91,14,3,1,2,0
v9,91,15,0,0,0,0
v9,91,16,0,0,0,0
v9,91,17,0,0,0,0
v9,91,18,6,3,3,0
v9,91,19,5,4,1,0
v9,91,20,3,1,2,0
v9,91,21,3,2,1,0
v9,91,22,4,3,1,0
v9,91,23,1,0,1,0
v9,91,24,6,4,2,0
v9,91,25,3,1,2,0
v9,91,26,3,2,1,0
v9,91,27,0,0,0,0
v9,91,28,0,0,0,0
v9,91,29,2,0,2,0
v9,92,0,2,1,1,0
v9,92,1,2,2,0,0
v9,92,2,3,1,2,0
v9,92,3,1,1,0,0
v9,92,4,4,3,1,0
v9,92,5,3,1,2,0
v9,92,6,3,1,2,0
v9,92,7,1,0,1,0
v9,92,8,0,0,0,0
v9,92,9,1,0,1,0
v9,92,10,1,1,0,0
v9,92,11,1,0,1,0
v9,92,12,4,2,2,0
v9,92,13,1,1,0,0
v9,92,14,0,0,0,0
v9,92,15,2,1,1,0
v9,92,16,2,2,0,0
v9,92,17,3,1,2,0
v9,92,18,2,1,1,0
v9,92,19,0,0,0,0
v9,92,20,3,3,0,0
v9,92,21,1,0,1,0
v9,92,22,1,1,0,0
v9,92,23,5,3,2,0
v9,92,24,5,3,2,0
v9,92,25,1,0,1,0
v9,92,26,2,0,2,0
v9,92,27,1,1,0,0
v9,92,28,2,2,0,0
v9,92,29,0,0,0,0
